id,timestamp,tank1,tank2,tank3,raw_line,run_name
302,2026-07-08 20:29:51,821.0,91.0,823.0,"821,91,823",combined_run_001
303,2026-07-08 20:29:52,,91.0,823.0,"Error,91,823",combined_run_001
304,2026-07-08 20:29:52,825.0,91.0,823.0,"825,91,823",combined_run_001
305,2026-07-08 20:29:53,821.0,91.0,823.0,"821,91,823",combined_run_001
306,2026-07-08 20:29:54,825.0,91.0,823.0,"825,91,823",combined_run_001
307,2026-07-08 20:29:55,821.0,91.0,823.0,"821,91,823",combined_run_001
308,2026-07-08 20:29:56,820.0,91.0,823.0,"820,91,823",combined_run_001
309,2026-07-08 20:29:56,821.0,91.0,823.0,"821,91,823",combined_run_001
310,2026-07-08 20:29:57,821.0,91.0,823.0,"821,91,823",combined_run_001
311,2026-07-08 20:29:58,825.0,91.0,823.0,"825,91,823",combined_run_001
312,2026-07-08 20:29:59,825.0,91.0,823.0,"825,91,823",combined_run_001
313,2026-07-08 20:30:00,825.0,91.0,823.0,"825,91,823",combined_run_001
314,2026-07-08 20:30:00,825.0,91.0,823.0,"825,91,823",combined_run_001
315,2026-07-08 20:30:01,825.0,91.0,823.0,"825,91,823",combined_run_001
316,2026-07-08 20:30:02,821.0,91.0,823.0,"821,91,823",combined_run_001
317,2026-07-08 20:30:03,825.0,91.0,823.0,"825,91,823",combined_run_001
318,2026-07-08 20:30:04,785.0,91.0,823.0,"785,91,823",combined_run_001
319,2026-07-08 20:30:04,833.0,91.0,823.0,"833,91,823",combined_run_001
320,2026-07-08 20:30:05,815.0,91.0,823.0,"815,91,823",combined_run_001
321,2026-07-08 20:30:06,729.0,91.0,823.0,"729,91,823",combined_run_001
322,2026-07-08 20:30:07,832.0,91.0,823.0,"832,91,823",combined_run_001
323,2026-07-08 20:30:08,803.0,91.0,823.0,"803,91,823",combined_run_001
324,2026-07-08 20:30:08,785.0,91.0,823.0,"785,91,823",combined_run_001
325,2026-07-08 20:30:09,639.0,91.0,823.0,"639,91,823",combined_run_001
326,2026-07-08 20:30:10,823.0,91.0,823.0,"823,91,823",combined_run_001
327,2026-07-08 20:30:11,737.0,91.0,823.0,"737,91,823",combined_run_001
328,2026-07-08 20:30:12,733.0,91.0,823.0,"733,91,823",combined_run_001
329,2026-07-08 20:30:12,816.0,91.0,823.0,"816,91,823",combined_run_001
330,2026-07-08 20:30:13,725.0,91.0,823.0,"725,91,823",combined_run_001
331,2026-07-08 20:30:14,834.0,91.0,823.0,"834,91,823",combined_run_001
332,2026-07-08 20:30:15,820.0,91.0,823.0,"820,91,823",combined_run_001
333,2026-07-08 20:30:16,819.0,91.0,823.0,"819,91,823",combined_run_001
334,2026-07-08 20:30:17,811.0,91.0,823.0,"811,91,823",combined_run_001
335,2026-07-08 20:30:17,742.0,91.0,823.0,"742,91,823",combined_run_001
336,2026-07-08 20:30:18,,91.0,823.0,"Error,91,823",combined_run_001
337,2026-07-08 20:30:19,831.0,91.0,823.0,"831,91,823",combined_run_001
338,2026-07-08 20:30:20,821.0,91.0,823.0,"821,91,823",combined_run_001
